Name,DatePublished,RatingValue,Review
PupSocks,2021-01-20T19:17:02Z,1,"The material that the socks are made off is not nice, kind of uncomfortable."
PupSocks,2021-01-20T18:39:04Z,5,Order received well before I required them. Product delivered perfectly as ordered. Recipients were thrilled with their personalized gifts. Thanks pup socks!
PupSocks,2021-01-20T17:08:01Z,5,Really cute socks.
PupSocks,2021-01-20T17:00:57Z,1,Slow customer service and never got my order.
PupSocks,2021-01-20T13:11:58Z,2,The mask is so cute but can not be worn for its intended purpose. It does not fit where it will stay on your nose and keep the mouth covered when talking. It was a gift to a person who wears a normal size for all the other masks to be worn during covid. Sad that it can’t be worn because it is so cute.
PupSocks,2021-01-20T12:51:31Z,1,"Cropping and print as fine but I was hoping the socks would be usable, like wearable. They aren't even try onable...the material feels like something I've never seen before.Really an awful experience."
PupSocks,2021-01-20T12:05:45Z,1,It has been 2 months since I ordered my product and it still hasn't arrived. It was suppose to be a Christmas gift and we are now almost at the end of January and my order is nowhere to be seen. I am very disappointed.
PupSocks,2021-01-20T11:37:15Z,5,These socks were the highlight of Christmas. My daughter was brought to tears. They’re a great product too.
PupSocks,2021-01-20T05:17:09Z,5,Socks arrived in a timely manner and I enjoyed the job they did in creating these!  Thanks!
PupSocks,2021-01-20T05:13:21Z,2,"The print is not vibrant, but it's cute enough and they did a good job cropping the image. My daughter thought they were uncomfortable, but adorable. Unfortunately, while the youth socks are advertised to fit size 1 - 5, they are slightly too small my size-3-wearing kiddo. Additionally, I'd advise against ordering the optional gift packaging, as I paid for it, but did not receive it. When I reached out to customer service about that, it took just over two weeks to get a reply and the reply was a useless template that in no way related to the detailed email I sent them. The lack of customer service is an absolute deal breaker for me. I will not be ordering from PupSocks again and I cannot recommend them."
PupSocks,2021-01-20T04:17:11Z,1,"I purchased the socks on December 5. Later in the month I received a digital proof. It is January 19tj and I still don’t have my order. The tracking number has been set on preshipment status for over a month. I’ve enquired several times and have only received one response, a form letter. Where are my socks????  You could have made and shipped a dozen by now."
PupSocks,2021-01-20T02:19:21Z,2,"I ordered the large blanket Delivery was pretty good - received before Christmas I left in package and forwarded the gift to my friend in South Carolina.  She loves it...BUT there is a large strip mid blanket - a blank - white strip, where no color and no image was printed.  Is there anything we can do?"
PupSocks,2021-01-20T02:10:42Z,5,Gave these to my daughter for Christmas with her fur babies on them. By far her favorite gift this year
PupSocks,2021-01-20T01:35:40Z,1,Still haven’t received my 4 pairs of socks.
PupSocks,2021-01-19T23:59:09Z,1,"YIKES!!!!! I thought this would be a perfect christmas gift for my boyfriend, until the socks arrived. The print quality of the socks is terrible!!! I requested to have the images be cropped a specific way, which was ignored but rather than communicating with me that this wasn't possible and cancel the order, they mailed me the socks, gave my dog a new ear, and completely disregarded everything I had asked. I emailed customer service to receive a refund and the best they could do is refund it minus $9.00 for a ""customization fee"", even though it was their mistake. Also, it's pretty funny how they ONLY show the 4 & 5 star reviews on their website. I wish I had looked more into this company before placing an order :("
PupSocks,2021-01-19T21:50:20Z,5,Customer Service was stellar. The quality of the product is great and I am so excited to gift these socks! I had had an issue with the mailing address because the order shipped later than expected. PupSocks created a replacement order and shipped it to my correct address. They were communicative and helpful in the process. These socks are a must for any pet lover!
PupSocks,2021-01-19T21:20:46Z,5,Love the blanket that I ordered!!! The picture was replicated perfectly!!!Highly recommend!!!
PupSocks,2021-01-19T21:06:49Z,5,"Our order finally arrived today, and it was well worth the wait!  We ordered the mask and socks, and our dog Blossom looks so cute.  Both are great quality, the mask has adjustable sizing, which is great.  Thank you so much!  The wait between order and delivery was a bit long, but totally understandable, between large Christmas orders and COVID, but loved the mock up email that was sent to tide us over until the order arrived.  I will most definitely order again!"
PupSocks,2021-01-19T18:43:32Z,2,"Nice pattern, pictures were clear, but socks are garbage, uncomfortable and poorly made. I wouldn’t purchase again"
PupSocks,2021-01-19T18:27:45Z,1,"I ordered my socks on December 10th, before the guaranteed Christmas delivery deadline. I JUST received them today, January 19th. Needless to say, my dad missed out on a Christmas gift by a long shot.Finally being able to look at the socks, the quality leaves much to be desired. The knit prevents any real detail in the photos to be shown. The fabric feels cheap, and thin but stiff at the same time? The photo cutouts themselves seem to have been done with the bare minimum attention to detail — the tip of one of the heads is chopped off on every print. If you're submitting, I recommend pre-cutting out the faces you want and submit them on a white background because submitting an unedited photo isn't reliable.I'm really disappointed that I spent almost $30 and waited over a month for these. I'm almost too embarrassed to give them to my dad at this point."
